user_id,gender,date_of_birth,workclass,education_level,education_num,marital_status,occupation,relationship,capital_gain,capital_loss,hours_per_week,approved,address,email,inquiry_purpose_code,institute_type,account_type,asset_class_cd,asset_code,portfolio_type,age,Probs,Class
22695,0,1992-01-02,2,11,9.0,0,11,4,0.0,0.0,35.0,0,14929,18827,4,7,34,7,0,3,28,0.0,0.0
41117,1,1980-01-05,1,9,13.0,2,9,0,0.0,2051.0,30.0,0,22538,39046,4,6,7,5,0,1,40,0.458,0.0
36448,1,1996-01-01,2,9,13.0,4,0,3,0.0,0.0,15.0,0,10499,23968,4,7,34,7,0,3,24,0.0,0.0
40992,1,1964-01-09,2,11,9.0,4,2,1,0.0,0.0,40.0,0,24151,23920,4,7,17,7,0,1,56,0.008,0.0
34204,1,1977-01-05,2,15,10.0,0,11,4,0.0,0.0,55.0,0,7630,7498,4,5,34,7,0,3,43,0.024,0.0
37445,0,1964-01-09,2,11,9.0,5,0,2,0.0,0.0,40.0,0,18915,30164,9,6,36,5,0,1,56,0.002,0.0
14997,1,1999-12-31,2,15,10.0,4,13,1,0.0,0.0,60.0,0,12970,34424,17,7,34,7,0,3,20,0.0,0.0
37626,1,1968-01-08,2,11,9.0,2,13,0,0.0,0.0,55.0,0,26568,39713,4,5,17,7,0,1,52,0.19,0.0
28837,0,1991-01-02,2,15,10.0,4,0,1,0.0,0.0,40.0,0,33308,24319,4,5,1,5,0,1,29,0.0,0.0
22279,1,1996-12-31,2,15,10.0,4,0,1,0.0,0.0,50.0,0,1252,37454,14,7,17,7,0,1,23,0.002,0.0
14689,1,1996-12-31,2,15,10.0,4,6,3,0.0,0.0,40.0,0,14486,10059,4,7,34,7,0,3,23,0.0,0.0
3605,1,1988-01-03,2,11,9.0,4,7,1,0.0,0.0,48.0,0,10956,42933,4,7,34,7,0,3,32,0.004,0.0
2113,1,1972-01-07,2,12,14.0,4,9,1,0.0,0.0,50.0,0,3966,26974,6,5,17,7,0,1,48,0.276,0.0
5591,1,1968-01-08,4,15,10.0,4,2,4,0.0,0.0,30.0,0,9219,13764,4,7,17,7,0,1,52,0.024,0.0
41310,1,2001-12-30,2,1,7.0,4,5,3,0.0,0.0,15.0,0,4494,3594,4,5,1,7,0,1,18,0.0,0.0
12717,1,1969-01-07,4,11,9.0,2,4,0,0.0,0.0,50.0,0,11988,529,4,7,34,7,0,3,51,0.116,0.0
24453,0,1985-01-03,2,11,9.0,0,3,4,0.0,0.0,20.0,0,33248,11639,4,7,34,7,0,3,35,0.022,0.0
11131,0,1959-01-10,2,9,13.0,0,11,1,0.0,0.0,30.0,0,10705,37748,4,5,34,7,0,3,61,0.016,0.0
41056,1,1979-01-05,0,15,10.0,2,7,0,0.0,0.0,40.0,0,7064,42165,4,5,2,5,0,1,41,0.22,0.0
6312,0,1996-01-01,5,11,9.0,2,0,5,0.0,0.0,40.0,0,24879,161,17,7,34,7,0,3,24,0.09,0.0
18971,0,1991-01-02,2,15,10.0,0,0,1,0.0,0.0,35.0,0,1138,42824,6,7,34,7,0,3,29,0.002,0.0
3704,0,2001-12-30,2,1,7.0,4,0,3,0.0,0.0,15.0,0,297,1084,4,7,34,7,0,3,18,0.0,0.0
17936,0,1960-01-10,2,11,9.0,0,0,1,0.0,0.0,40.0,0,40073,16538,17,7,15,5,0,1,60,0.002,0.0
3140,0,1992-01-02,2,15,10.0,0,0,4,0.0,0.0,40.0,0,1430,18420,14,7,34,7,0,3,28,0.012,0.0
40886,1,1994-01-01,1,1,7.0,2,7,2,0.0,0.0,50.0,0,32956,37365,4,7,34,7,0,3,26,0.032,0.0
4538,1,1968-01-08,2,11,9.0,0,2,1,0.0,0.0,40.0,0,10186,25353,6,7,1,5,2,1,52,0.02,0.0
20622,1,1994-01-01,4,9,13.0,4,9,3,0.0,0.0,30.0,0,15365,17942,4,5,33,5,0,1,26,0.002,0.0
27892,0,1973-01-06,2,11,9.0,6,9,4,0.0,0.0,35.0,0,13874,29746,6,5,17,7,0,1,47,0.0,0.0
42848,0,1997-12-31,2,6,5.0,0,8,1,0.0,0.0,40.0,0,2396,33336,17,7,34,7,0,3,22,0.002,0.0
9834,0,1987-01-03,2,11,9.0,5,0,1,0.0,0.0,40.0,0,9117,35002,17,7,34,7,0,3,33,0.014,0.0
11962,1,1980-01-05,2,12,14.0,2,7,0,0.0,0.0,40.0,0,24096,25016,4,5,34,7,0,3,40,0.43223333333333336,0.0
39850,1,1995-01-01,2,11,9.0,4,0,1,0.0,0.0,45.0,0,21031,8888,4,5,17,7,0,1,25,0.0,0.0
39000,0,1993-01-01,2,8,11.0,4,9,1,0.0,0.0,35.0,0,22475,40322,4,5,17,7,0,1,27,0.004,0.0
453,0,1977-01-05,2,11,9.0,2,11,2,0.0,0.0,20.0,0,42503,6720,4,7,34,7,0,3,43,0.046,0.0
29409,1,1976-01-06,2,12,14.0,0,0,1,0.0,0.0,40.0,0,14410,4127,6,7,17,7,0,1,44,0.058,0.0
19082,1,1996-12-31,5,15,10.0,4,10,1,0.0,0.0,30.0,0,38833,30467,4,5,17,7,0,1,23,0.004,0.0
43823,0,1981-01-04,2,11,9.0,4,0,4,0.0,0.0,40.0,0,28167,23906,17,7,34,7,0,3,39,0.0,0.0
1112,0,1994-01-01,2,11,9.0,4,3,1,0.0,0.0,40.0,0,40435,34163,6,5,17,7,0,1,26,0.0,0.0
26831,0,1996-12-31,2,15,10.0,4,7,4,0.0,0.0,20.0,0,11712,19577,6,5,7,7,2,1,23,0.0,0.0
7258,0,1997-12-31,1,9,13.0,4,9,3,0.0,0.0,35.0,0,27723,1783,9,7,34,7,0,3,22,0.0,0.0
24137,0,1995-01-01,2,15,10.0,4,7,1,0.0,0.0,45.0,0,34294,6676,4,7,11,5,0,1,25,0.022,0.0
1989,0,1993-01-01,2,9,13.0,4,0,1,0.0,0.0,40.0,0,11183,29351,6,5,7,7,0,1,27,0.004,0.0
34437,1,1969-01-07,5,15,10.0,4,3,1,0.0,0.0,40.0,0,2137,42311,14,2,34,7,0,3,51,0.116,0.0
19515,0,2001-12-30,5,15,10.0,4,0,1,0.0,0.0,16.0,0,19486,15028,4,7,34,7,0,3,18,0.0,0.0
6664,1,1994-01-01,2,11,9.0,4,2,3,0.0,0.0,50.0,0,11234,22932,9,6,34,7,0,3,26,0.0,0.0
24554,0,1986-01-03,5,11,9.0,4,7,3,0.0,0.0,40.0,0,37460,32822,4,7,34,7,0,3,34,0.0,0.0
21386,1,1950-01-12,3,9,13.0,2,3,0,0.0,0.0,40.0,0,26746,25962,6,5,17,7,0,1,70,0.674,1.0
12130,1,1968-01-08,5,15,10.0,2,12,0,0.0,0.0,45.0,0,21706,13652,6,5,34,7,0,3,52,0.138,0.0
13314,0,1993-01-01,2,15,10.0,4,7,3,0.0,0.0,40.0,0,8955,26648,4,7,34,7,0,3,27,0.002,0.0
6496,0,1995-01-01,2,8,11.0,4,3,1,0.0,0.0,40.0,0,14287,1743,4,7,0,5,0,1,25,0.012,0.0
27873,0,1968-01-08,2,11,9.0,0,0,1,0.0,0.0,40.0,0,28804,14672,4,7,34,7,0,3,52,0.0,0.0
23143,0,1992-01-02,2,8,11.0,4,3,1,0.0,0.0,40.0,0,26648,37433,4,7,36,5,0,1,28,0.006,0.0
28656,1,1971-01-07,0,11,9.0,2,0,0,0.0,0.0,46.0,0,23412,243,17,7,17,7,0,1,49,0.224,0.0
1733,1,1994-01-01,0,8,11.0,4,0,1,0.0,0.0,55.0,0,37335,613,4,7,34,7,0,3,26,0.086,0.0
36539,1,1964-01-09,4,9,13.0,0,4,1,0.0,0.0,30.0,0,24559,12258,13,7,34,7,0,3,56,0.072,0.0
39811,0,1996-01-01,5,12,14.0,4,9,1,0.0,0.0,20.0,0,3099,18166,4,7,34,7,0,3,24,0.0,0.0
2407,1,1981-01-04,2,15,10.0,0,2,4,0.0,0.0,40.0,0,19680,35203,4,7,34,7,0,3,39,0.002,0.0
34046,1,1999-12-31,3,11,9.0,4,2,3,0.0,0.0,40.0,0,6653,18988,4,5,34,7,0,3,20,0.0,0.0
15565,0,1974-01-06,2,11,9.0,0,12,1,0.0,0.0,20.0,0,13428,7757,17,3,7,7,0,1,46,0.018,0.0
22897,1,1952-01-12,4,4,3.0,2,2,0,0.0,0.0,6.0,0,39262,20367,5,7,34,7,0,3,68,0.024,0.0
2777,1,1987-01-03,2,2,8.0,2,13,0,0.0,0.0,40.0,0,13530,12385,4,5,36,7,0,1,33,0.07266666666666667,0.0
14698,1,1948-01-13,4,15,10.0,2,4,0,0.0,0.0,21.0,0,11559,4098,9,7,10,5,0,1,72,0.03,0.0
12556,1,1985-01-03,4,11,9.0,2,4,0,0.0,0.0,50.0,0,35561,34157,14,7,34,7,0,3,35,0.212,0.0
8289,1,1965-01-08,4,11,9.0,2,4,0,0.0,0.0,70.0,0,6644,35100,4,5,33,5,0,1,55,0.06,0.0
10593,1,1973-01-06,2,7,12.0,2,2,0,0.0,0.0,40.0,0,7761,25718,4,5,18,5,0,1,47,0.16,0.0
21935,0,1970-01-07,4,12,14.0,0,9,1,0.0,0.0,25.0,0,7871,12335,17,7,34,7,0,3,50,0.084,0.0
4641,0,1988-01-03,2,11,9.0,4,6,1,0.0,0.0,40.0,0,37291,32632,6,7,7,5,0,1,32,0.0,0.0
15985,0,1970-01-07,2,0,6.0,0,0,4,0.0,0.0,40.0,0,10426,346,4,7,36,7,0,1,50,0.01,0.0
19278,0,1966-01-08,2,15,10.0,0,10,4,0.0,0.0,40.0,0,26048,14656,4,7,34,7,0,3,54,0.004,0.0
12366,0,1978-01-05,2,6,5.0,0,6,1,0.0,0.0,46.0,0,35134,33008,4,7,34,7,0,3,42,0.028,0.0
23680,1,1982-01-04,2,11,9.0,0,11,1,0.0,0.0,60.0,0,14597,29724,4,7,34,7,0,3,38,0.056,0.0
15824,0,2002-12-30,2,1,7.0,4,11,3,0.0,0.0,24.0,0,41661,17384,14,7,28,5,0,3,17,0.0,0.0
28137,0,1995-01-01,2,7,12.0,4,11,3,0.0,0.0,40.0,0,21879,32773,13,7,33,5,0,1,25,0.002,0.0
36385,1,1990-01-02,2,11,9.0,2,13,0,0.0,0.0,40.0,0,31205,9910,4,7,34,7,0,3,30,0.020880952380952375,0.0
25544,1,1963-01-09,2,11,9.0,2,12,0,0.0,0.0,40.0,0,17237,8917,14,2,34,7,0,3,57,0.284,0.0
8940,0,1995-01-01,2,11,9.0,4,5,3,0.0,0.0,40.0,0,17836,32791,4,5,34,7,0,3,25,0.0,0.0
25864,1,1952-01-12,2,12,14.0,2,9,0,0.0,0.0,45.0,0,19360,36655,13,7,17,7,0,1,68,0.644,1.0
6775,1,1986-01-03,5,11,9.0,2,6,0,0.0,0.0,65.0,0,41737,32460,5,7,34,7,0,3,34,0.228,0.0
25280,1,1985-01-03,2,11,9.0,2,4,0,0.0,0.0,40.0,0,39619,626,4,7,34,7,0,3,35,0.002,0.0
29580,0,1973-01-06,2,15,10.0,6,3,1,0.0,0.0,45.0,0,19999,21336,4,5,17,7,0,1,47,0.078,0.0
26906,1,1973-01-06,2,11,9.0,2,2,0,0.0,0.0,52.0,0,26217,2655,17,7,34,7,0,3,47,0.41486666666666666,0.0
42642,0,1999-12-31,2,11,9.0,4,7,3,0.0,0.0,30.0,0,34281,34110,14,7,0,7,0,1,20,0.0,0.0
8904,1,1973-01-06,2,2,8.0,0,5,1,0.0,0.0,40.0,0,35741,34141,4,5,17,7,0,1,47,0.002,0.0
34993,1,1991-01-02,4,11,9.0,4,2,1,0.0,0.0,50.0,0,42309,40422,4,5,34,7,0,3,29,0.132,0.0
23099,0,1955-01-11,2,6,5.0,6,11,1,0.0,0.0,38.0,0,19452,8332,4,5,34,7,0,3,65,0.024,0.0
13354,1,1962-01-09,2,11,9.0,2,4,0,0.0,0.0,45.0,0,12827,29793,4,7,34,7,0,3,58,0.13,0.0
26633,1,1990-01-02,2,8,11.0,2,9,0,0.0,0.0,40.0,0,21121,12117,9,7,17,7,0,1,30,0.0975,0.0
20634,0,1965-01-08,2,9,13.0,0,11,1,0.0,0.0,8.0,0,29297,7681,5,7,34,7,0,3,55,0.026,0.0
34291,0,1978-01-05,2,11,9.0,2,7,5,0.0,0.0,60.0,0,8700,24680,4,7,2,5,0,1,42,0.07,0.0
20341,1,1967-01-08,2,11,9.0,4,13,1,0.0,0.0,40.0,0,21592,15170,4,5,34,7,0,3,53,0.0,0.0
18301,1,1958-01-10,2,11,9.0,2,6,0,0.0,0.0,50.0,0,34841,6276,4,7,34,7,0,3,62,0.34,0.0
27693,1,1983-01-04,2,15,10.0,4,2,1,0.0,0.0,40.0,0,3185,2122,5,7,19,5,0,1,37,0.024,0.0
8190,1,1998-12-31,2,0,6.0,4,2,3,0.0,0.0,40.0,0,6275,31977,4,5,0,5,0,1,21,0.0,0.0
21797,0,1980-01-05,1,11,9.0,2,10,5,0.0,0.0,75.0,0,8711,26258,5,3,33,5,0,1,40,0.146,0.0
5361,0,1950-01-12,3,9,13.0,0,11,1,0.0,0.0,40.0,0,40814,21905,4,7,34,7,0,3,70,0.036,0.0
14614,1,1980-01-05,2,5,4.0,2,6,0,0.0,0.0,40.0,0,42107,11806,1,7,34,7,0,3,40,0.02,0.0
20203,0,1993-01-01,1,9,13.0,4,9,1,0.0,0.0,35.0,0,18682,6314,17,5,33,5,0,1,27,0.0,0.0
3084,1,1994-01-01,2,0,6.0,2,2,2,0.0,0.0,48.0,0,42905,31223,6,7,34,7,0,3,26,0.028,0.0
40672,1,1996-12-31,2,11,9.0,2,13,0,0.0,0.0,50.0,0,6308,40970,14,7,34,7,0,3,23,0.158,0.0
20354,1,1978-01-05,5,9,13.0,2,10,0,0.0,0.0,52.0,0,15066,28187,4,7,18,5,0,1,42,0.134,0.0
2231,1,1980-01-05,1,2,8.0,2,3,0,0.0,0.0,40.0,0,2185,27831,1,5,34,7,0,3,40,0.116,0.0
14675,0,1988-01-03,2,8,11.0,4,9,1,0.0,0.0,38.0,0,421,22716,4,7,34,7,0,3,32,0.006,0.0
12171,1,1980-01-05,2,7,12.0,5,6,1,0.0,0.0,40.0,0,2133,33574,4,7,34,7,0,3,40,0.002,0.0
5646,1,1969-01-07,5,11,9.0,2,2,0,0.0,0.0,45.0,0,5829,12939,4,5,34,7,0,3,51,0.5081666666666667,1.0
40237,1,1994-01-01,2,15,10.0,4,5,4,0.0,0.0,35.0,0,29690,35379,4,5,34,7,0,3,26,0.0,0.0
8492,1,1961-01-09,2,10,16.0,4,9,1,0.0,0.0,50.0,0,17081,41677,4,7,34,7,0,3,59,0.234,0.0
6164,1,1984-01-04,2,1,7.0,3,2,1,0.0,0.0,40.0,0,9305,37361,17,3,17,1,0,1,36,0.014,0.0
19379,1,1982-01-04,4,15,10.0,2,2,0,0.0,0.0,35.0,0,4515,23293,4,7,34,7,0,3,38,0.106,0.0
18963,1,1965-01-08,5,12,14.0,2,9,0,0.0,0.0,40.0,0,22099,9262,17,7,34,7,0,3,55,0.3,0.0
21322,1,1961-01-09,2,11,9.0,2,5,0,0.0,0.0,45.0,0,34956,4817,17,7,34,7,0,3,59,0.15,0.0
24863,0,1989-01-02,2,12,14.0,4,9,1,0.0,0.0,30.0,0,40370,26281,9,5,33,5,0,1,31,0.01,0.0
19192,0,1991-01-02,2,11,9.0,4,6,4,0.0,0.0,30.0,0,34576,34672,17,7,34,7,0,3,29,0.0,0.0
35157,0,1986-01-03,2,7,12.0,4,0,3,0.0,0.0,38.0,0,22583,1294,4,5,17,7,0,1,34,0.0,0.0
37502,0,1967-01-08,2,10,16.0,4,9,4,0.0,1408.0,40.0,0,13096,30200,4,5,17,7,0,1,53,0.214,0.0
41600,1,1975-01-06,2,0,6.0,2,6,0,0.0,0.0,40.0,0,9165,30661,4,5,34,6,0,3,45,0.062200000000000005,0.0
42312,1,1991-01-02,2,11,9.0,4,10,1,0.0,0.0,50.0,0,16695,40318,13,7,34,7,0,3,29,0.0285,0.0
4840,1,1976-01-06,2,7,12.0,2,9,0,0.0,0.0,60.0,0,39658,38385,4,7,34,7,0,3,44,0.236,0.0
18327,1,1991-01-02,2,7,12.0,4,7,4,0.0,625.0,60.0,0,23776,32917,4,5,34,7,0,3,29,0.008,0.0
34005,1,2002-12-30,2,6,5.0,4,2,2,0.0,0.0,40.0,0,39883,42287,17,7,34,7,0,3,17,0.002,0.0
24726,0,1975-01-06,5,11,9.0,5,11,4,0.0,0.0,40.0,0,19841,37013,5,3,36,7,0,1,45,0.008,0.0
27182,0,1949-01-12,2,15,10.0,6,7,1,0.0,0.0,28.0,0,17641,9024,17,7,34,7,0,3,71,0.012,0.0
17365,0,1999-12-31,2,6,5.0,4,5,1,0.0,0.0,40.0,0,24163,3268,9,7,34,7,0,3,20,0.002,0.0
42380,1,1968-01-08,4,5,4.0,2,2,0,0.0,0.0,20.0,0,33144,4163,14,7,34,7,0,3,52,0.016,0.0
30450,1,2001-12-30,2,0,6.0,4,7,1,0.0,0.0,20.0,0,41006,18889,4,5,18,7,0,1,18,0.0,0.0
17716,1,1968-01-08,2,11,9.0,2,5,0,0.0,0.0,45.0,0,17473,25867,4,5,34,7,0,3,52,0.16185714285714287,0.0
23678,0,1965-01-08,2,11,9.0,0,3,1,0.0,0.0,40.0,0,23418,2602,4,5,34,7,0,3,55,0.002,0.0
43017,1,2001-12-30,2,11,9.0,4,2,3,0.0,0.0,30.0,0,31362,9619,9,6,1,5,0,1,18,0.0,0.0
33738,1,2002-12-30,2,1,7.0,4,11,3,0.0,0.0,22.0,0,8609,40117,4,5,17,7,0,1,17,0.0,0.0
701,1,1973-01-06,2,11,9.0,2,5,0,0.0,0.0,40.0,0,16878,18202,6,7,34,7,0,3,47,0.064,0.0
32586,1,1991-01-02,2,11,9.0,4,5,3,0.0,0.0,26.0,0,35911,32463,4,5,34,7,0,3,29,0.002,0.0
33646,1,1972-01-07,2,9,13.0,4,3,3,0.0,0.0,40.0,0,17271,20818,4,7,34,7,0,3,48,0.026,0.0
39109,0,1989-01-02,2,11,9.0,4,12,1,0.0,0.0,40.0,0,6716,34402,9,7,34,7,0,3,31,0.006,0.0
8830,0,1966-01-08,2,15,10.0,0,0,4,0.0,0.0,40.0,0,40220,39496,4,7,34,7,0,3,54,0.002,0.0
3336,1,1980-01-05,2,15,10.0,2,12,0,0.0,0.0,50.0,0,28533,10739,4,7,34,7,0,3,40,0.0875,0.0
3824,0,1995-01-01,2,11,9.0,4,6,3,0.0,0.0,50.0,0,15712,20715,4,5,17,7,0,1,25,0.0,0.0
18005,1,1982-01-04,2,10,16.0,2,0,0,0.0,0.0,40.0,0,910,23604,4,5,7,7,0,1,38,0.47,0.0
8369,1,1938-01-15,4,5,4.0,2,3,0,0.0,0.0,40.0,0,11908,31295,4,7,1,5,0,1,82,0.036,0.0
4383,0,1963-01-09,2,5,4.0,6,7,1,0.0,0.0,40.0,0,33890,557,9,7,34,7,0,3,57,0.002,0.0
4163,1,1999-12-31,2,1,7.0,4,5,1,0.0,0.0,40.0,0,3626,24589,4,6,35,5,2,2,20,0.0,0.0
31603,1,1997-12-31,2,11,9.0,4,5,1,0.0,0.0,30.0,0,26742,31360,17,7,34,7,0,3,22,0.0,0.0
30949,1,1992-01-02,2,9,13.0,4,0,3,0.0,0.0,40.0,0,29791,14467,4,7,34,7,0,3,28,0.0,0.0
5716,1,1967-01-08,4,9,13.0,2,2,0,0.0,0.0,35.0,0,20299,19939,6,5,17,7,0,1,53,0.15,0.0
43378,0,1988-01-03,2,0,6.0,4,2,1,0.0,0.0,50.0,0,36399,30512,17,7,34,7,0,3,32,0.046,0.0
24956,0,1986-01-03,1,9,13.0,2,9,5,0.0,0.0,50.0,0,35668,7193,1,5,34,7,0,3,34,0.168,0.0
30623,0,1981-01-04,2,11,9.0,2,7,5,0.0,0.0,40.0,0,9198,18398,6,5,34,7,1,3,39,0.05,0.0
13479,0,1977-01-05,2,15,10.0,0,6,4,0.0,0.0,40.0,0,2780,2233,17,5,34,7,0,3,43,0.004,0.0
29566,1,1985-01-03,2,15,10.0,4,0,3,0.0,0.0,40.0,0,14284,6400,14,7,2,5,0,1,35,0.036,0.0
13073,0,1958-01-10,4,12,14.0,3,11,1,0.0,0.0,20.0,0,31952,17729,4,7,34,7,0,3,62,0.024,0.0
35842,1,1975-01-06,2,11,9.0,2,5,0,0.0,0.0,40.0,0,20193,41814,10,6,33,5,2,1,45,0.1,0.0
37142,0,1985-01-03,2,11,9.0,0,6,1,0.0,0.0,40.0,0,2215,23314,4,7,17,7,0,1,35,0.0,0.0
18968,1,1986-01-03,2,15,10.0,2,2,0,0.0,0.0,40.0,0,39960,9744,4,5,34,7,0,3,34,0.09073333333333333,0.0
33401,1,2002-12-30,2,0,6.0,4,7,3,0.0,0.0,15.0,0,32831,31052,4,7,36,3,2,1,17,0.0,0.0
31444,1,2001-12-30,2,11,9.0,4,11,3,0.0,0.0,40.0,0,33327,23819,4,5,17,7,0,1,18,0.0,0.0
33230,0,1993-01-01,2,11,9.0,0,7,4,0.0,0.0,40.0,0,22710,36914,17,7,34,7,0,3,27,0.0,0.0
35215,1,1965-01-08,2,15,10.0,2,2,0,0.0,0.0,58.0,0,40086,7277,4,7,34,7,0,3,55,0.144,0.0
19364,0,1957-01-10,5,11,9.0,0,0,1,0.0,0.0,27.0,0,20363,29153,4,5,17,7,0,1,63,0.008,0.0
9373,1,1972-01-07,4,9,13.0,5,12,1,0.0,0.0,50.0,0,4808,15559,14,7,17,5,0,1,48,0.114,0.0
21931,1,1963-01-09,2,11,9.0,2,2,0,0.0,1740.0,40.0,0,19345,1147,4,5,17,7,0,1,57,0.088,0.0
11765,0,1970-01-07,2,11,9.0,5,11,4,0.0,0.0,55.0,0,27188,6704,4,5,34,7,0,3,50,0.016,0.0
28846,1,1990-01-02,1,11,9.0,2,9,0,0.0,0.0,40.0,0,11863,10324,6,5,17,7,0,1,30,0.13066666666666668,0.0
1156,0,1986-01-03,2,9,13.0,5,9,4,0.0,0.0,39.0,0,32899,30531,4,5,17,7,0,1,34,0.016,0.0
17881,0,1967-01-08,4,7,12.0,0,11,1,0.0,0.0,70.0,0,171,41823,4,7,18,5,0,1,53,0.024,0.0
10244,0,1975-01-06,2,7,12.0,0,9,4,0.0,0.0,50.0,0,4453,14710,4,5,17,7,0,1,45,0.028,0.0
16322,1,1980-01-05,4,5,4.0,2,4,0,0.0,0.0,72.0,0,14178,29905,9,7,34,7,0,3,40,0.098,0.0
31194,1,1947-01-13,1,12,14.0,2,3,0,0.0,0.0,20.0,0,14610,30577,4,7,34,7,0,3,73,0.052,0.0
38694,0,2001-12-30,2,2,8.0,4,7,3,0.0,0.0,20.0,0,11532,266,4,5,33,5,0,1,18,0.0,0.0
29853,1,1987-01-03,2,9,13.0,2,12,0,0.0,0.0,50.0,0,37072,33327,4,5,17,7,0,1,33,0.157,0.0
43009,1,1968-01-08,2,11,9.0,2,2,0,0.0,0.0,40.0,0,36450,29465,4,5,17,7,0,1,52,0.4405238095238095,0.0
19409,1,1979-01-05,3,9,13.0,2,9,0,0.0,0.0,50.0,0,27706,1132,4,7,33,5,0,1,41,0.512,1.0
33791,0,1995-01-01,2,11,9.0,4,11,1,0.0,0.0,35.0,0,42687,10001,17,7,17,7,0,1,25,0.002,0.0
7407,1,1975-01-06,1,8,11.0,2,10,0,0.0,0.0,40.0,0,16048,5258,17,7,34,7,0,3,45,0.214,0.0
4605,1,1959-01-10,4,11,9.0,2,2,0,0.0,0.0,20.0,0,13832,11485,9,7,34,7,0,3,61,0.013666666666666666,0.0
4488,0,1969-01-07,2,8,11.0,4,9,3,0.0,0.0,40.0,0,1119,40819,14,7,34,7,0,3,51,0.056,0.0
6776,1,1967-01-08,5,11,9.0,2,5,0,0.0,0.0,40.0,0,12732,34774,17,3,1,5,0,1,53,0.04,0.0
11758,1,1999-12-31,2,6,5.0,4,5,3,0.0,0.0,40.0,0,14439,23994,17,7,34,7,0,3,20,0.004,0.0
17313,1,1991-01-02,2,11,9.0,4,2,3,0.0,0.0,40.0,0,22613,39633,6,5,1,5,0,1,29,0.0,0.0
15611,0,1998-12-31,2,15,10.0,4,11,3,0.0,0.0,13.0,0,3136,28798,15,7,2,5,2,1,21,0.0,0.0
30475,1,1975-01-06,2,15,10.0,0,6,1,0.0,0.0,40.0,0,42024,11375,4,5,7,5,0,1,45,0.0,0.0
12855,0,1990-01-02,2,15,10.0,4,6,3,0.0,0.0,40.0,0,35155,18204,4,7,34,7,0,3,30,0.0,0.0
18573,1,1983-01-04,2,5,4.0,2,2,0,0.0,0.0,40.0,0,37429,37516,17,7,18,5,0,1,37,0.004,0.0
11050,1,1965-01-08,2,11,9.0,2,4,0,0.0,0.0,40.0,0,23336,21639,14,7,2,5,2,1,55,0.182,0.0
19653,1,1998-12-31,2,11,9.0,2,2,2,0.0,0.0,40.0,0,6967,27069,14,7,34,7,0,3,21,0.128,0.0
2065,1,1995-01-01,2,7,12.0,4,2,1,0.0,0.0,40.0,0,479,40002,4,7,34,7,0,3,25,0.002,0.0
12830,1,1967-01-08,2,11,9.0,2,0,0,0.0,0.0,50.0,0,31290,16533,4,7,34,7,0,3,53,0.17673333333333333,0.0
5195,0,1994-01-01,2,11,9.0,4,0,3,0.0,0.0,40.0,0,29779,25876,9,7,34,7,0,3,26,0.0,0.0
5540,0,1999-12-31,2,7,12.0,4,0,3,0.0,0.0,15.0,0,24455,8589,4,7,18,1,0,1,20,0.0,0.0
4006,1,1999-12-31,2,15,10.0,4,3,2,0.0,2001.0,40.0,0,17911,28568,14,7,34,7,0,3,20,0.03,0.0
37827,1,1992-01-02,2,9,13.0,2,12,0,0.0,0.0,40.0,0,8678,40750,4,5,34,7,0,3,28,0.24124444444444443,0.0
2090,1,1987-01-03,2,11,9.0,4,2,3,0.0,0.0,35.0,0,6747,16683,6,5,17,7,0,1,33,0.0,0.0
13321,0,1973-01-06,2,9,13.0,4,11,2,0.0,0.0,40.0,0,1621,12189,4,5,9,5,2,1,47,0.026,0.0
9242,0,1955-01-11,2,7,12.0,0,11,1,0.0,0.0,40.0,0,43274,37205,4,5,36,5,2,1,65,0.014,0.0
31584,1,1970-01-07,2,4,3.0,2,5,0,0.0,0.0,40.0,0,8894,17082,17,3,1,5,0,1,50,0.002,0.0
14514,0,1990-01-02,2,9,13.0,4,3,1,0.0,0.0,35.0,0,40452,7414,4,5,7,5,0,1,30,0.056,0.0
43779,0,1960-01-10,0,15,10.0,0,0,1,0.0,0.0,40.0,0,41680,34547,4,5,14,5,0,1,60,0.01,0.0
28974,0,1976-01-06,2,9,13.0,0,11,4,0.0,0.0,75.0,0,9874,4885,4,7,1,5,0,1,44,0.074,0.0
40601,0,1969-01-07,1,5,4.0,0,7,4,0.0,0.0,40.0,0,2003,23936,4,7,34,7,0,3,51,0.0,0.0
25584,1,1991-01-02,2,11,9.0,2,2,0,0.0,0.0,50.0,0,20281,3984,4,7,18,5,0,1,29,0.027399999999999997,0.0
25302,0,1975-01-06,2,12,14.0,6,6,2,0.0,0.0,40.0,0,586,5953,17,7,34,5,0,3,45,0.286,0.0
24413,0,1993-01-01,2,9,13.0,4,7,1,0.0,0.0,30.0,0,43372,42313,4,5,34,7,0,3,27,0.0,0.0
42207,1,1989-01-02,2,11,9.0,0,7,1,0.0,0.0,28.0,0,35380,28742,13,7,34,7,0,3,31,0.0,0.0
25328,0,1994-01-01,2,7,12.0,4,0,3,0.0,0.0,40.0,0,29785,5808,6,5,7,3,0,1,26,0.006,0.0
31416,1,1986-01-03,2,11,9.0,2,6,0,0.0,0.0,45.0,0,43785,7946,9,5,34,7,0,3,34,0.12359999999999999,0.0
7175,1,1965-01-08,2,11,9.0,2,2,0,0.0,1672.0,45.0,0,37851,13757,9,7,28,5,0,3,55,0.068,0.0
